Segmento,Estado,Regiao,IDSubcategoriaProduto,QuantidadeItens,Data,Pais,Nome Estado
Grande Varejista,SP,Sudeste,204,112,"Wednesday, November 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,112,"Wednesday, November 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,28,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,28,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,56,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,56,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,56,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,32,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,32,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,32,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,136,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,136,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,68,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,40,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,20,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,64,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,112,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,112,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,56,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,112,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,112,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,20,"Friday, December 1, 2023",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,32,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,32,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,32,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,28,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,28,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,56,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,56,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,56,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,64,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,136,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,136,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,68,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,20,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,40,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,20,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,112,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,112,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,56,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,112,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,112,"Monday, January 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,80,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,10,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,10,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,88,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,88,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,44,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,10,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,10,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,10,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,20,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,136,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,136,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,68,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,136,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,136,"Thursday, February 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,10,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,10,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,10,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,10,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,10,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,88,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,88,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,44,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,136,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,136,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,136,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,68,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,136,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,80,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,20,"Friday, March 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,80,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,10,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,10,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,10,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,20,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,10,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,10,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,136,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,136,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,68,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,136,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,136,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,88,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,88,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,44,"Monday, April 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,144,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,144,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,72,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,30,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,15,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,15,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,15,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,48,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,48,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,48,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,48,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,90,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,90,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,45,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,90,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,90,"Wednesday, May 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,144,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,144,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,72,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,48,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,48,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,48,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,15,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,15,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,90,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,90,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,45,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,90,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,90,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,48,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,30,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,15,"Saturday, June 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,48,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,48,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,48,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,48,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,90,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,90,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,45,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,90,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,90,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,15,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,15,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,30,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,15,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,144,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,144,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,72,"Monday, July 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,36,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,18,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,72,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,18,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,18,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,18,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,30,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,30,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,108,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,108,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,54,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,108,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,108,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,36,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,36,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,18,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,36,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,216,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,216,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,108,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,36,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,36,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,72,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,72,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,72,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,104,3,"Thursday, August 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,108,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,108,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,54,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,108,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,108,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,30,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,30,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,216,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,216,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,108,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,36,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,36,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,18,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,36,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,72,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,18,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,18,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,18,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,36,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,18,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,36,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,36,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,72,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,72,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,72,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,104,3,"Sunday, September 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,216,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,216,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,108,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,108,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,108,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,54,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,108,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,108,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,36,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,502,18,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,72,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,18,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,18,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,18,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,36,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,36,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,18,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,36,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,104,3,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,30,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,30,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,36,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,36,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,72,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,72,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,72,"Tuesday, October 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,301,42,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,801,72,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,802,18,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,803,18,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,804,18,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,102,9,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,103,9,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,501,48,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,701,30,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,702,30,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,601,18,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,602,18,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,603,36,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,604,36,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,605,36,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,192,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,402,192,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,403,96,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,302,42,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,303,21,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,304,42,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,201,120,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,202,120,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,203,60,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,204,120,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,205,120,"Friday, November 1, 2024",Brazil,Sao Paulo
Grande Varejista,SP,Sudeste,401,192,"Sunday, December 1, 2024",Brazil,Sao Paulo
